,Name,Matlabel,Fish,Time,Date_cam
30,180720_113853,0,0,11:38:48,180720_2
31,180720_113859,0,0,11:38:55,180720_2
32,180720_113906,0,0,11:39:02,180720_2
33,180720_113914,0,0,11:39:10,180720_2
34,180720_113921,0,0,11:39:17,180720_2
35,180720_113927,1,1,11:39:23,180720_2
36,180720_113937,1,5,11:39:33,180720_2
37,180720_113943,1,5,11:39:38,180720_2
38,180720_113949,1,7,11:39:44,180720_2
39,180720_113955,1,3,11:39:50,180720_2
40,180720_114003,1,5,11:39:59,180720_2
41,180720_114903,1,13,11:48:58,180720_2
42,180720_114909,1,8,11:49:05,180720_2
43,180720_114921,1,10,11:49:16,180720_2
44,180720_114927,1,8,11:49:22,180720_2
45,180720_114933,1,8,11:49:28,180720_2
46,180720_114940,0,0,11:49:36,180720_2
47,180720_114947,0,0,11:49:43,180720_2
48,180720_114954,0,0,11:49:50,180720_2
49,180720_115002,0,0,11:49:58,180720_2
50,180720_115009,0,0,11:50:05,180720_2
51,180720_115017,0,0,11:50:12,180720_2
52,180720_115057,1,1,11:50:52,180720_2
53,180720_115103,0,0,11:50:59,180720_2
54,180720_115110,0,0,11:51:06,180720_2
55,180720_115120,0,0,11:51:16,180720_2
56,180720_115128,0,0,11:51:24,180720_2
57,180720_115138,1,1,11:51:33,180720_2
58,180720_120102,1,2,12:00:57,180720_2
59,180720_120108,1,2,12:01:04,180720_2
60,180720_120115,1,2,12:01:11,180720_2
61,180720_120123,1,4,12:01:18,180720_2
62,180720_120128,1,5,12:01:24,180720_2
63,180720_120134,1,4,12:01:29,180720_2
64,180720_120140,1,5,12:01:36,180720_2
65,180720_120147,1,4,12:01:42,180720_2
66,180720_120153,1,4,12:01:48,180720_2
67,180720_120159,1,2,12:01:55,180720_2
68,180720_120205,1,3,12:02:01,180720_2
69,180720_120214,1,1,12:02:09,180720_2
70,180720_121302,0,0,12:12:57,180720_2
71,180720_121307,1,1,12:13:03,180720_2
72,180720_121315,1,7,12:13:11,180720_2
73,180720_121323,1,10,12:13:18,180720_2
74,180720_121333,1,8,12:13:28,180720_2
75,180720_121339,1,3,12:13:35,180720_2
76,180720_121345,1,1,12:13:41,180720_2
77,180720_121352,1,3,12:13:48,180720_2
78,180720_121401,0,0,12:13:56,180720_2
79,180720_121407,0,0,12:14:03,180720_2
80,180720_121413,0,0,12:14:09,180720_2
81,180720_121454,0,0,12:14:16,180720_2
82,180720_121459,1,4,12:14:50,180720_2
83,180720_121506,1,10,12:15:02,180720_2
84,180720_121512,1,24,12:15:08,180720_2
85,180720_121519,1,36,12:15:15,180720_2
86,180720_121527,1,22,12:15:22,180720_2
87,180720_121536,1,14,12:15:31,180720_2
88,180720_121541,1,20,12:15:37,180720_2
89,180720_121548,0,0,12:15:43,180720_2
90,180720_121553,0,0,12:15:49,180720_2
91,180720_121559,0,0,12:15:55,180720_2
92,180720_121605,0,0,12:16:01,180720_2
93,180720_122502,0,0,12:24:57,180720_2
94,180720_122507,1,14,12:25:03,180720_2
95,180720_122515,1,18,12:25:10,180720_2
96,180720_122521,1,6,12:25:17,180720_2
97,180720_122532,1,14,12:25:28,180720_2
98,180720_122539,1,0,12:25:35,180720_2
99,180720_122545,1,35,12:25:41,180720_2
100,180720_122551,1,61,12:25:47,180720_2
101,180720_122556,1,54,12:25:52,180720_2
102,180720_122604,1,13,12:25:59,180720_2
103,180720_122610,0,0,12:26:06,180720_2
104,180720_122653,0,0,12:26:13,180720_2
105,180720_122658,1,13,12:26:49,180720_2
106,180720_122706,0,0,12:27:01,180720_2
107,180720_122715,0,0,12:27:11,180720_2
108,180720_122722,1,32,12:27:18,180720_2
109,180720_122730,1,61,12:27:26,180720_2
110,180720_122736,1,67,12:27:32,180720_2
111,180720_122742,1,39,12:27:38,180720_2
112,180720_122750,1,23,12:27:45,180720_2
113,180720_122756,0,0,12:27:52,180720_2
114,180720_122804,0,0,12:27:59,180720_2
115,180720_123702,0,0,12:36:58,180720_2
116,180720_123708,0,0,12:37:03,180720_2
117,180720_123715,0,0,12:37:10,180720_2
118,180720_123722,0,0,12:37:17,180720_2
119,180720_123731,0,0,12:37:26,180720_2
120,180720_123740,0,0,12:37:35,180720_2
121,180720_123748,0,0,12:37:43,180720_2
122,180720_123755,1,1,12:37:50,180720_2
123,180720_123802,1,13,12:37:58,180720_2
124,180720_123808,1,37,12:38:03,180720_2
125,180720_123815,1,28,12:38:11,180720_2
126,180720_123854,1,27,12:38:18,180720_2
127,180720_123900,1,0,12:38:50,180720_2
128,180720_123907,1,1,12:39:02,180720_2
129,180720_123914,1,45,12:39:10,180720_2
130,180720_123920,1,59,12:39:16,180720_2
131,180720_123927,1,28,12:39:23,180720_2
132,180720_123935,0,0,12:39:31,180720_2
133,180720_123941,0,0,12:39:36,180720_2
134,180720_123947,0,0,12:39:42,180720_2
135,180720_123954,0,0,12:39:50,180720_2
136,180720_124000,0,0,12:39:55,180720_2
137,180720_124005,0,0,12:40:01,180720_2
138,180720_124901,0,0,12:48:57,180720_2
139,180720_124908,1,45,12:49:04,180720_2
140,180720_124915,1,23,12:49:11,180720_2
141,180720_124921,1,0,12:49:17,180720_2
142,180720_124927,1,0,12:49:23,180720_2
143,180720_124933,1,37,12:49:29,180720_2
144,180720_124940,1,44,12:49:36,180720_2
145,180720_124946,1,35,12:49:42,180720_2
146,180720_124953,1,22,12:49:49,180720_2
147,180720_125001,1,16,12:49:56,180720_2
148,180720_125008,1,0,12:50:04,180720_2
149,180720_125014,1,0,12:50:09,180720_2
150,180720_125055,1,38,12:50:50,180720_2
151,180720_125100,1,44,12:50:56,180720_2
152,180720_125107,1,2,12:51:03,180720_2
153,180720_125115,1,7,12:51:11,180720_2
154,180720_125122,1,1,12:51:17,180720_2
155,180720_125128,1,4,12:51:24,180720_2
156,180720_125135,1,12,12:51:30,180720_2
157,180720_125140,1,48,12:51:36,180720_2
158,180720_125148,1,52,12:51:43,180720_2
159,180720_125154,1,70,12:51:49,180720_2
160,180720_125200,1,62,12:51:56,180720_2
161,180720_125206,1,58,12:52:02,180720_2
162,180720_130101,1,4,13:00:57,180720_2
163,180720_130107,1,9,13:01:02,180720_2
164,180720_130112,1,2,13:01:08,180720_2
165,180720_130119,0,0,13:01:15,180720_2
166,180720_130125,0,0,13:01:21,180720_2
167,180720_130137,0,0,13:01:33,180720_2
168,180720_130145,0,0,13:01:41,180720_2
169,180720_130152,0,0,13:01:47,180720_2
170,180720_130158,0,0,13:01:53,180720_2
171,180720_130205,1,20,13:02:01,180720_2
172,180720_130213,1,22,13:02:08,180720_2
173,180720_130252,1,26,13:02:15,180720_2
174,180720_130256,0,0,13:02:47,180720_2
175,180720_130301,0,0,13:02:57,180720_2
176,180720_130311,0,0,13:03:07,180720_2
177,180720_130321,1,37,13:03:16,180720_2
178,180720_130327,1,40,13:03:22,180720_2
179,180720_130334,1,27,13:03:29,180720_2
180,180720_130342,1,20,13:03:37,180720_2
181,180720_130347,1,20,13:03:43,180720_2
182,180720_130356,1,12,13:03:52,180720_2
183,180720_130403,1,0,13:03:58,180720_2
184,180720_131302,1,0,13:12:58,180720_2
185,180720_131309,1,14,13:13:05,180720_2
186,180720_131315,1,7,13:13:10,180720_2
187,180720_131322,1,2,13:13:17,180720_2
188,180720_131329,0,0,13:13:24,180720_2
189,180720_131336,0,0,13:13:31,180720_2
190,180720_131342,0,0,13:13:37,180720_2
191,180720_131349,0,0,13:13:45,180720_2
192,180720_131357,0,0,13:13:53,180720_2
193,180720_131403,0,0,13:13:58,180720_2
194,180720_131409,1,6,13:14:05,180720_2
195,180720_131415,1,1,13:14:11,180720_2
196,180720_131454,1,50,13:14:50,180720_2
197,180720_131501,1,36,13:14:57,180720_2
198,180720_131507,1,2,13:15:03,180720_2
199,180720_131513,1,3,13:15:08,180720_2
200,180720_131524,1,3,13:15:20,180720_2
201,180720_131533,1,1,13:15:29,180720_2
202,180720_131540,1,7,13:15:36,180720_2
203,180720_131547,1,4,13:15:43,180720_2
204,180720_131554,1,12,13:15:49,180720_2
205,180720_131602,1,2,13:15:57,180720_2
206,180720_132501,1,14,13:24:57,180720_2
207,180720_132507,1,14,13:25:02,180720_2
208,180720_132512,1,6,13:25:08,180720_2
209,180720_132518,1,0,13:25:14,180720_2
210,180720_132524,1,0,13:25:19,180720_2
211,180720_132535,1,26,13:25:31,180720_2
212,180720_132543,1,25,13:25:38,180720_2
213,180720_132552,1,23,13:25:48,180720_2
214,180720_132559,1,7,13:25:55,180720_2
215,180720_132605,1,2,13:26:01,180720_2
216,180720_132611,1,6,13:26:06,180720_2
217,180720_132652,1,1,13:26:12,180720_2
218,180720_132656,1,0,13:26:48,180720_2
219,180720_132701,1,0,13:26:57,180720_2
220,180720_132707,1,45,13:27:03,180720_2
221,180720_132714,1,44,13:27:10,180720_2
222,180720_132721,1,11,13:27:16,180720_2
223,180720_132726,1,10,13:27:22,180720_2
224,180720_132735,1,7,13:27:30,180720_2
225,180720_132747,1,0,13:27:42,180720_2
226,180720_132752,1,16,13:27:48,180720_2
227,180720_132800,1,6,13:27:56,180720_2
228,180720_132806,1,2,13:28:01,180720_2
229,180720_133702,1,50,13:36:58,180720_2
230,180720_133709,0,0,13:37:05,180720_2
231,180720_133715,0,0,13:37:10,180720_2
232,180720_133725,0,0,13:37:20,180720_2
233,180720_133731,0,0,13:37:26,180720_2
234,180720_133738,1,6,13:37:33,180720_2
235,180720_133745,1,10,13:37:41,180720_2
236,180720_133751,0,0,13:37:47,180720_2
237,180720_133756,0,0,13:37:52,180720_2
238,180720_133802,0,0,13:37:58,180720_2
239,180720_133810,0,0,13:38:06,180720_2
240,180720_133816,0,0,13:38:12,180720_2
241,180720_133858,1,11,13:38:54,180720_2
242,180720_133905,1,19,13:39:01,180720_2
243,180720_133912,1,22,13:39:08,180720_2
244,180720_133918,1,5,13:39:13,180720_2
245,180720_133924,1,4,13:39:19,180720_2
246,180720_133931,1,13,13:39:27,180720_2
247,180720_133937,0,0,13:39:32,180720_2
248,180720_133945,0,0,13:39:41,180720_2
249,180720_133953,0,0,13:39:48,180720_2
250,180720_133958,0,0,13:39:54,180720_2
251,180720_134005,0,0,13:40:01,180720_2
252,180720_134901,0,0,13:48:57,180720_2
253,180720_134908,0,0,13:49:04,180720_2
254,180720_134913,0,0,13:49:09,180720_2
255,180720_134920,0,0,13:49:16,180720_2
256,180720_134926,0,0,13:49:22,180720_2
257,180720_134935,0,0,13:49:31,180720_2
258,180720_134942,0,0,13:49:37,180720_2
259,180720_134947,0,0,13:49:43,180720_2
260,180720_134956,0,0,13:49:51,180720_2
261,180720_135003,1,12,13:49:58,180720_2
262,180720_135009,1,11,13:50:04,180720_2
263,180720_135016,1,1,13:50:11,180720_2
264,180720_135055,0,0,13:50:51,180720_2
265,180720_135102,0,0,13:50:57,180720_2
266,180720_135111,0,0,13:51:07,180720_2
267,180720_135119,0,0,13:51:15,180720_2
268,180720_135126,0,0,13:51:22,180720_2
269,180720_135132,0,0,13:51:28,180720_2
270,180720_135138,0,0,13:51:34,180720_2
271,180720_135146,1,1,13:51:42,180720_2
272,180720_135154,0,0,13:51:49,180720_2
273,180720_135201,0,0,13:51:57,180720_2
274,180720_135209,0,0,13:52:05,180720_2
275,180720_140101,0,0,14:00:57,180720_2
276,180720_140107,0,0,14:01:02,180720_2
277,180720_140114,0,0,14:01:09,180720_2
278,180720_140252,0,0,14:01:15,180720_2
279,180720_140257,0,0,14:02:48,180720_2
280,180720_140304,0,0,14:03:00,180720_2
281,180720_140309,0,0,14:03:05,180720_2
282,180720_140317,0,0,14:03:12,180720_2
283,180720_140325,0,0,14:03:20,180720_2
284,180720_140332,0,0,14:03:27,180720_2
285,180720_140339,0,0,14:03:34,180720_2
286,180720_140352,0,0,14:03:48,180720_2
287,180720_140359,0,0,14:03:54,180720_2
288,180720_141302,0,0,14:12:57,180720_2
289,180720_141307,0,0,14:13:02,180720_2
290,180720_141313,0,0,14:13:08,180720_2
291,180720_141318,0,0,14:13:14,180720_2
292,180720_141324,0,0,14:13:19,180720_2
293,180720_141332,0,0,14:13:27,180720_2
294,180720_141339,0,0,14:13:35,180720_2
295,180720_141351,0,0,14:13:47,180720_2
296,180720_141358,0,0,14:13:54,180720_2
297,180720_141405,0,0,14:14:01,180720_2
298,180720_141411,1,16,14:14:07,180720_2
299,180720_141452,1,3,14:14:13,180720_2
300,180720_141457,0,0,14:14:48,180720_2
301,180720_141504,0,0,14:15:00,180720_2
302,180720_141512,0,0,14:15:07,180720_2
303,180720_141518,0,0,14:15:13,180720_2
304,180720_141524,0,0,14:15:20,180720_2
305,180720_141533,1,29,14:15:28,180720_2
306,180720_141540,1,26,14:15:35,180720_2
307,180720_141546,1,36,14:15:41,180720_2
308,180720_141551,1,38,14:15:47,180720_2
309,180720_141557,1,19,14:15:53,180720_2
310,180720_141605,1,0,14:16:01,180720_2
311,180720_142501,0,0,14:24:57,180720_2
312,180720_142507,1,6,14:25:02,180720_2
313,180720_142515,1,5,14:25:11,180720_2
314,180720_142521,0,0,14:25:16,180720_2
315,180720_142528,0,0,14:25:24,180720_2
316,180720_142537,0,0,14:25:33,180720_2
317,180720_142543,0,0,14:25:39,180720_2
318,180720_142550,0,0,14:25:46,180720_2
319,180720_142556,0,0,14:25:51,180720_2
320,180720_142603,0,0,14:25:59,180720_2
321,180720_142611,0,0,14:26:06,180720_2
322,180720_142652,0,0,14:26:12,180720_2
323,180720_142655,0,0,14:26:48,180720_2
324,180720_142701,1,16,14:26:56,180720_2
325,180720_142706,1,8,14:27:02,180720_2
326,180720_142714,1,3,14:27:09,180720_2
327,180720_142722,0,0,14:27:17,180720_2
328,180720_142729,0,0,14:27:25,180720_2
329,180720_142736,0,0,14:27:32,180720_2
330,180720_142742,0,0,14:27:38,180720_2
331,180720_142750,0,0,14:27:45,180720_2
332,180720_142756,0,0,14:27:51,180720_2
333,180720_142801,0,0,14:27:57,180720_2
334,180720_143702,0,0,14:36:58,180720_2
335,180720_143709,0,0,14:37:05,180720_2
336,180720_143715,0,0,14:37:10,180720_2
337,180720_143721,0,0,14:37:17,180720_2
338,180720_143728,0,0,14:37:24,180720_2
339,180720_143734,0,0,14:37:30,180720_2
340,180720_143741,0,0,14:37:37,180720_2
341,180720_143748,0,0,14:37:44,180720_2
342,180720_143754,0,0,14:37:50,180720_2
343,180720_143800,0,0,14:37:55,180720_2
344,180720_143808,0,0,14:38:04,180720_2
345,180720_143816,1,6,14:38:12,180720_2
346,180720_143901,0,0,14:38:56,180720_2
347,180720_143907,0,0,14:39:03,180720_2
348,180720_143913,0,0,14:39:09,180720_2
349,180720_143919,0,0,14:39:15,180720_2
350,180720_143925,0,0,14:39:21,180720_2
351,180720_143932,0,0,14:39:28,180720_2
352,180720_143941,0,0,14:39:36,180720_2
353,180720_143948,0,0,14:39:44,180720_2
354,180720_143954,0,0,14:39:50,180720_2
355,180720_144003,0,0,14:39:58,180720_2
356,180720_144010,0,0,14:40:06,180720_2
357,180720_144902,0,0,14:48:57,180720_2
358,180720_144907,0,0,14:49:03,180720_2
359,180720_144913,0,0,14:49:08,180720_2
360,180720_144918,0,0,14:49:14,180720_2
361,180720_144925,0,0,14:49:21,180720_2
362,180720_144931,0,0,14:49:27,180720_2
363,180720_144937,0,0,14:49:32,180720_2
364,180720_144945,0,0,14:49:40,180720_2
365,180720_144950,0,0,14:49:46,180720_2
366,180720_144957,0,0,14:49:53,180720_2
367,180720_145003,0,0,14:49:59,180720_2
368,180720_145009,0,0,14:50:05,180720_2
369,180720_145051,0,0,14:50:47,180720_2
370,180720_145057,0,0,14:50:53,180720_2
371,180720_145104,0,0,14:51:00,180720_2
372,180720_145111,0,0,14:51:07,180720_2
373,180720_145117,0,0,14:51:13,180720_2
374,180720_145125,0,0,14:51:20,180720_2
375,180720_145132,0,0,14:51:28,180720_2
376,180720_145141,0,0,14:51:37,180720_2
377,180720_145147,0,0,14:51:43,180720_2
378,180720_145157,0,0,14:51:52,180720_2
379,180720_145204,0,0,14:52:00,180720_2
380,180720_150102,0,0,15:00:57,180720_2
381,180720_150107,0,0,15:01:03,180720_2
382,180720_150113,0,0,15:01:08,180720_2
383,180720_150120,0,0,15:01:16,180720_2
384,180720_150127,0,0,15:01:22,180720_2
385,180720_150136,0,0,15:01:31,180720_2
386,180720_150144,0,0,15:01:40,180720_2
387,180720_150150,0,0,15:01:45,180720_2
388,180720_150155,0,0,15:01:51,180720_2
389,180720_150201,0,0,15:01:57,180720_2
390,180720_150208,0,0,15:02:04,180720_2
391,180720_150214,0,0,15:02:10,180720_2
392,180720_150258,1,1,15:02:54,180720_2
393,180720_150305,0,0,15:03:00,180720_2
394,180720_150311,0,0,15:03:06,180720_2
395,180720_150320,0,0,15:03:15,180720_2
396,180720_150325,0,0,15:03:21,180720_2
397,180720_150332,0,0,15:03:28,180720_2
398,180720_150338,0,0,15:03:34,180720_2
399,180720_150346,0,0,15:03:42,180720_2
400,180720_150354,0,0,15:03:49,180720_2
401,180720_150401,0,0,15:03:56,180720_2
402,180720_150411,0,0,15:04:06,180720_2
403,180720_151301,0,0,15:12:57,180720_2
404,180720_151307,0,0,15:13:02,180720_2
405,180720_151314,0,0,15:13:09,180720_2
406,180720_151320,0,0,15:13:15,180720_2
407,180720_151328,0,0,15:13:23,180720_2
408,180720_151333,0,0,15:13:29,180720_2
409,180720_151340,0,0,15:13:35,180720_2
410,180720_151348,0,0,15:13:44,180720_2
411,180720_151356,0,0,15:13:52,180720_2
412,180720_151402,0,0,15:13:58,180720_2
413,180720_151409,0,0,15:14:05,180720_2
414,180720_151451,1,1,15:14:13,180720_2
415,180720_151455,0,0,15:14:47,180720_2
416,180720_151501,0,0,15:14:57,180720_2
417,180720_151513,0,0,15:15:09,180720_2
418,180720_151519,0,0,15:15:15,180720_2
419,180720_151527,0,0,15:15:22,180720_2
420,180720_151533,0,0,15:15:28,180720_2
421,180720_151540,0,0,15:15:36,180720_2
422,180720_151548,0,0,15:15:43,180720_2
423,180720_151553,0,0,15:15:49,180720_2
424,180720_151559,0,0,15:15:55,180720_2
425,180720_151605,0,0,15:16:00,180720_2
426,180720_152502,0,0,15:24:57,180720_2
427,180720_152507,0,0,15:25:03,180720_2
428,180720_152513,0,0,15:25:08,180720_2
429,180720_152519,0,0,15:25:15,180720_2
430,180720_152526,0,0,15:25:22,180720_2
431,180720_152532,0,0,15:25:28,180720_2
432,180720_152539,0,0,15:25:35,180720_2
433,180720_152546,0,0,15:25:42,180720_2
434,180720_152552,0,0,15:25:47,180720_2
435,180720_152604,0,0,15:26:00,180720_2
436,180720_152611,0,0,15:26:07,180720_2
437,180720_152652,0,0,15:26:14,180720_2
438,180720_152702,0,0,15:26:48,180720_2
439,180720_152709,0,0,15:27:04,180720_2
440,180720_152716,0,0,15:27:11,180720_2
441,180720_152722,0,0,15:27:17,180720_2
442,180720_152732,0,0,15:27:27,180720_2
443,180720_152739,0,0,15:27:35,180720_2
444,180720_152745,0,0,15:27:41,180720_2
445,180720_152752,0,0,15:27:48,180720_2
446,180720_152758,0,0,15:27:54,180720_2
447,180720_152806,0,0,15:28:01,180720_2
448,180720_153701,0,0,15:36:57,180720_2
449,180720_153707,0,0,15:37:02,180720_2
450,180720_153714,0,0,15:37:09,180720_2
451,180720_153719,0,0,15:37:15,180720_2
452,180720_153727,0,0,15:37:22,180720_2
453,180720_153735,0,0,15:37:31,180720_2
454,180720_153741,0,0,15:37:37,180720_2
455,180720_153746,0,0,15:37:42,180720_2
456,180720_153754,0,0,15:37:50,180720_2
457,180720_153800,0,0,15:37:56,180720_2
458,180720_153807,0,0,15:38:03,180720_2
459,180720_153814,0,0,15:38:10,180720_2
460,180720_153853,0,0,15:38:49,180720_2
461,180720_153859,0,0,15:38:54,180720_2
462,180720_153908,0,0,15:39:04,180720_2
463,180720_153914,0,0,15:39:10,180720_2
464,180720_153921,0,0,15:39:17,180720_2
465,180720_153929,0,0,15:39:24,180720_2
466,180720_153934,0,0,15:39:30,180720_2
467,180720_153940,0,0,15:39:36,180720_2
468,180720_153947,0,0,15:39:43,180720_2
469,180720_153953,0,0,15:39:49,180720_2
470,180720_154005,0,0,15:40:00,180720_2
471,180720_154902,0,0,15:48:57,180720_2
472,180720_154907,0,0,15:49:03,180720_2
473,180720_154914,0,0,15:49:10,180720_2
474,180720_154920,0,0,15:49:15,180720_2
475,180720_154927,0,0,15:49:22,180720_2
476,180720_154934,0,0,15:49:30,180720_2
477,180720_154941,0,0,15:49:37,180720_2
478,180720_154949,0,0,15:49:44,180720_2
479,180720_154957,0,0,15:49:53,180720_2
480,180720_155004,0,0,15:50:00,180720_2
481,180720_155012,0,0,15:50:08,180720_2
482,180720_155052,0,0,15:50:15,180720_2
483,180720_155057,0,0,15:50:47,180720_2
484,180720_155106,0,0,15:51:02,180720_2
485,180720_155112,0,0,15:51:08,180720_2
486,180720_155118,0,0,15:51:13,180720_2
487,180720_155124,0,0,15:51:19,180720_2
488,180720_155132,0,0,15:51:27,180720_2
489,180720_155139,0,0,15:51:34,180720_2
490,180720_155147,0,0,15:51:42,180720_2
491,180720_155153,0,0,15:51:49,180720_2
492,180720_155159,0,0,15:51:54,180720_2
493,180720_155204,0,0,15:52:00,180720_2
494,180720_160101,0,0,16:00:57,180720_2
495,180720_160107,0,0,16:01:02,180720_2
496,180720_160114,0,0,16:01:09,180720_2
497,180720_160119,0,0,16:01:15,180720_2
498,180720_160125,0,0,16:01:21,180720_2
499,180720_160131,0,0,16:01:27,180720_2
500,180720_160137,0,0,16:01:33,180720_2
501,180720_160145,0,0,16:01:40,180720_2
502,180720_160152,0,0,16:01:47,180720_2
503,180720_160158,0,0,16:01:53,180720_2
504,180720_160204,0,0,16:01:59,180720_2
505,180720_160211,0,0,16:02:06,180720_2
506,180720_161301,0,0,16:12:57,180720_2
507,180720_161308,0,0,16:13:04,180720_2
508,180720_161315,0,0,16:13:11,180720_2
509,180720_161323,0,0,16:13:19,180720_2
510,180720_161329,0,0,16:13:24,180720_2
511,180720_161338,0,0,16:13:33,180720_2
512,180720_161345,0,0,16:13:41,180720_2
513,180720_161354,0,0,16:13:50,180720_2
514,180720_161400,0,0,16:13:56,180720_2
515,180720_161406,0,0,16:14:02,180720_2
516,180720_161412,0,0,16:14:07,180720_2
517,180720_161452,0,0,16:14:16,180720_2
518,180720_161457,0,0,16:14:48,180720_2
519,180720_161504,0,0,16:15:00,180720_2
520,180720_161510,0,0,16:15:06,180720_2
521,180720_161516,0,0,16:15:12,180720_2
522,180720_161522,0,0,16:15:17,180720_2
523,180720_161528,0,0,16:15:23,180720_2
524,180720_161538,0,0,16:15:34,180720_2
525,180720_161546,1,7,16:15:42,180720_2
526,180720_161553,0,0,16:15:49,180720_2
527,180720_161559,0,0,16:15:55,180720_2
528,180720_161605,0,0,16:16:01,180720_2
529,180720_162501,0,0,16:24:57,180720_2
530,180720_162507,0,0,16:25:02,180720_2
531,180720_162514,0,0,16:25:09,180720_2
532,180720_162519,0,0,16:25:15,180720_2
533,180720_162525,0,0,16:25:21,180720_2
534,180720_162533,0,0,16:25:28,180720_2
535,180720_162538,0,0,16:25:34,180720_2
536,180720_162544,0,0,16:25:40,180720_2
537,180720_162550,0,0,16:25:45,180720_2
538,180720_162555,0,0,16:25:51,180720_2
539,180720_162601,0,0,16:25:57,180720_2
540,180720_162607,0,0,16:26:03,180720_2
541,180720_162647,0,0,16:26:42,180720_2
542,180720_162654,0,0,16:26:49,180720_2
543,180720_162701,0,0,16:26:56,180720_2
544,180720_162710,0,0,16:27:05,180720_2
545,180720_162718,0,0,16:27:14,180720_2
546,180720_162727,0,0,16:27:23,180720_2
547,180720_162734,0,0,16:27:30,180720_2
548,180720_162740,0,0,16:27:36,180720_2
549,180720_162746,0,0,16:27:41,180720_2
550,180720_162753,0,0,16:27:49,180720_2
551,180720_162759,0,0,16:27:55,180720_2
552,180720_163701,0,0,16:36:57,180720_2
553,180720_163706,0,0,16:37:02,180720_2
554,180720_163712,0,0,16:37:08,180720_2
555,180720_163717,0,0,16:37:13,180720_2
556,180720_163723,0,0,16:37:19,180720_2
557,180720_163730,0,0,16:37:26,180720_2
558,180720_163738,0,0,16:37:34,180720_2
559,180720_163744,0,0,16:37:40,180720_2
560,180720_163752,0,0,16:37:47,180720_2
561,180720_163757,0,0,16:37:53,180720_2
562,180720_163803,0,0,16:37:59,180720_2
563,180720_163809,0,0,16:38:05,180720_2
564,180720_163848,0,0,16:38:44,180720_2
565,180720_163855,0,0,16:38:51,180720_2
566,180720_163902,0,0,16:38:58,180720_2
567,180720_163908,0,0,16:39:04,180720_2
568,180720_163919,0,0,16:39:15,180720_2
569,180720_163926,0,0,16:39:22,180720_2
570,180720_163932,0,0,16:39:28,180720_2
571,180720_163941,0,0,16:39:36,180720_2
572,180720_163947,0,0,16:39:42,180720_2
573,180720_163954,0,0,16:39:50,180720_2
574,180720_164000,0,0,16:39:56,180720_2
575,180720_164901,0,0,16:48:57,180720_2
576,180720_165052,0,0,16:49:02,180720_2
577,180720_165056,0,0,16:50:48,180720_2
578,180720_165101,1,1,16:50:57,180720_2
579,180720_165108,1,0,16:51:04,180720_2
580,180720_165120,1,1,16:51:15,180720_2
581,180720_165125,1,1,16:51:21,180720_2
582,180720_165131,0,0,16:51:27,180720_2
583,180720_165137,0,0,16:51:32,180720_2
584,180720_165145,0,0,16:51:40,180720_2
585,180720_165151,0,0,16:51:46,180720_2
586,180720_165156,0,0,16:51:52,180720_2
587,180720_165204,0,0,16:52:00,180720_2
588,180720_170101,0,0,17:00:57,180720_2
589,180720_170107,0,0,17:01:03,180720_2
590,180720_170114,0,0,17:01:10,180720_2
591,180720_170120,0,0,17:01:15,180720_2
592,180720_170126,0,0,17:01:21,180720_2
593,180720_170135,0,0,17:01:31,180720_2
594,180720_170143,0,0,17:01:39,180720_2
595,180720_170149,0,0,17:01:45,180720_2
596,180720_170155,0,0,17:01:50,180720_2
597,180720_170202,0,0,17:01:57,180720_2
598,180720_170209,0,0,17:02:05,180720_2
599,180720_170252,1,2,17:02:11,180720_2
600,180720_170255,0,0,17:02:47,180720_2
601,180720_170301,0,0,17:02:57,180720_2
602,180720_170309,0,0,17:03:05,180720_2
603,180720_170315,0,0,17:03:11,180720_2
604,180720_170322,0,0,17:03:18,180720_2
605,180720_170330,0,0,17:03:25,180720_2
606,180720_170336,0,0,17:03:31,180720_2
607,180720_170342,0,0,17:03:38,180720_2
608,180720_170348,0,0,17:03:44,180720_2
609,180720_170355,0,0,17:03:50,180720_2
610,180720_170401,0,0,17:03:56,180720_2
611,180720_171302,0,0,17:12:57,180720_2
612,180720_171307,0,0,17:13:02,180720_2
613,180720_171312,0,0,17:13:08,180720_2
614,180720_171318,0,0,17:13:13,180720_2
615,180720_171325,0,0,17:13:20,180720_2
616,180720_171330,0,0,17:13:26,180720_2
617,180720_171340,0,0,17:13:36,180720_2
618,180720_171346,0,0,17:13:42,180720_2
619,180720_171352,0,0,17:13:48,180720_2
620,180720_171358,0,0,17:13:53,180720_2
621,180720_171500,0,0,17:13:59,180720_2
622,180720_171504,0,0,17:14:56,180720_2
623,180720_171509,0,0,17:15:05,180720_2
624,180720_171515,0,0,17:15:11,180720_2
625,180720_171521,0,0,17:15:17,180720_2
626,180720_171527,0,0,17:15:23,180720_2
627,180720_171533,0,0,17:15:28,180720_2
628,180720_171541,0,0,17:15:36,180720_2
629,180720_171548,0,0,17:15:43,180720_2
630,180720_171554,0,0,17:15:49,180720_2
631,180720_171601,0,0,17:15:57,180720_2
632,180720_171607,0,0,17:16:03,180720_2
633,180720_172502,0,0,17:24:57,180720_2
634,180720_172508,0,0,17:25:04,180720_2
635,180720_172515,0,0,17:25:11,180720_2
636,180720_172522,0,0,17:25:17,180720_2
